InvoiceID,SalesLineID_nonEU,InvoiceDate,CustomerID,CustomerOrderCount,CustomerSegment,Country,MarketRegion,StockCode,Description,ProductCategory,ProductMaterial,ProductColor,UnitPrice_USD,SalesTax_Rate,ImportDuty_Rate,UnitPrice_Tax_USD,UnitPrice_Duty_USD,UnitPrice_Gross_USD,UnitCost_USD,CostAmount_USD,Shipping_Zone_nonEU,Shipping_Fee_nonEU,Currency,Quantity,CustomerType_nonEU,KYC_Level_nonEU,PreferredLanguage_nonEU,CustomerTenureDays_nonEU,LoyaltyScore_nonEU,HS_Code_nonEU,CountryOfOrigin_nonEU,Incoterms_nonEU,SalesTax_Amount_USD,ImportDuty_Amount_USD,CustomsFormRequired_nonEU,DeMinimisFlag_nonEU,Carrier_nonEU,EstimatedDeliveryDays_nonEU,ShippingInsurance_USD
548968,NE_LN_135385,5/18/25 22:09,12744,10,ACTIVE,Singapore,nonEU,48138,DOORMAT UNION FLAG,MISC,OTHER,UNKNOWN,6.75,0.09,0.01,0.61,0.07,7.43,3.71,111.3,APAC,0.0,USD,30,B2C,MED,EN,69,25,9999-59,IN,DAP,0.61,0.07,1,0,UPS,12,0.0
542102,NE_LN_66309,3/10/25 0:37,12744,10,ACTIVE,Singapore,nonEU,20971,PINK BLUE FELT CRAFT TRINKET BOX,BOX,OTHER,BLUE,1.25,0.09,0.01,0.11,0.01,1.37,0.69,33.12,APAC,0.0,USD,48,B2C,MED,EN,0,25,3923-82,EU,DAP,0.11,0.01,1,0,UPS,12,0.0
560360,NE_LN_247820,8/30/25 23:06,12744,10,ACTIVE,Singapore,nonEU,23312,VINTAGE CHRISTMAS GIFT SACK,MISC,OTHER,UNKNOWN,4.15,0.09,0.01,0.37,0.04,4.56,2.28,82.08,APAC,0.0,USD,36,B2C,MED,EN,173,25,9999-05,CN,DAP,0.37,0.04,1,0,UPS,12,0.0
542102,NE_LN_66315,3/10/25 0:37,12744,10,ACTIVE,Singapore,nonEU,21469,POLKA DOT RAFFIA FOOD COVER,MISC,OTHER,UNKNOWN,3.75,0.09,0.01,0.34,0.04,4.13,2.06,12.36,APAC,19.99,USD,6,B2C,MED,EN,0,25,9999-05,CN,DAP,0.34,0.04,1,0,UPS,12,0.0
571239,NE_LN_365807,11/27/25 2:05,12744,10,ACTIVE,Singapore,nonEU,21232,STRAWBERRY CERAMIC TRINKET BOX,BOX,CERAMIC,UNKNOWN,1.25,0.09,0.01,0.11,0.01,1.37,0.69,8.28,APAC,12.99,USD,12,B2C,MED,EN,262,25,3923-49,IN,DAP,0.11,0.01,1,0,UPS,12,0.0
570467,NE_LN_358292,11/23/25 3:17,12607,2,NEW,USA,nonEU,22139,RETROSPOT TEA SET CERAMIC 11 PC ,MISC,CERAMIC,UNKNOWN,4.95,0.07,0.02,0.35,0.1,5.4,2.72,8.16,NA,19.99,USD,3,B2C,LOW,EN,0,14,9999-91,US,DAP,0.35,0.1,0,1,DHL,7,0.0
580553,NE_LN_482626,1/17/26 21:25,12646,2,NEW,USA,nonEU,21242,RED RETROSPOT PLATE ,MISC,OTHER,RED,1.69,0.07,0.02,0.12,0.03,1.84,0.93,14.88,NA,12.99,USD,16,B2C,LOW,EN,44,27,9999-31,US,DAP,0.12,0.03,0,1,DHL,7,0.0
570467,NE_LN_358253,11/23/25 3:17,12607,2,NEW,USA,nonEU,22951,60 CAKE CASES DOLLY GIRL DESIGN,MISC,OTHER,UNKNOWN,0.55,0.07,0.02,0.04,0.01,0.6,0.3,7.2,NA,12.99,USD,24,B2C,LOW,EN,0,14,9999-61,US,DAP,0.04,0.01,0,1,DHL,7,0.0
C570867,NE_LN_362073,11/25/25 3:28,12607,2,NEW,USA,nonEU,22027,TEA PARTY BIRTHDAY CARD,CARD,OTHER,UNKNOWN,0.42,0.07,0.02,0.03,0.01,0.46,0.23,-2.76,NA,19.99,USD,-12,B2C,LOW,EN,2,14,4909-11,US,DAP,0.03,0.01,0,1,DHL,7,0.0
C570867,NE_LN_362040,11/25/25 3:28,12607,2,NEW,USA,nonEU,22949,36 DOILIES DOLLY GIRL,MISC,OTHER,UNKNOWN,1.45,0.07,0.02,0.1,0.03,1.58,0.8,-9.6,NA,19.99,USD,-12,B2C,LOW,EN,2,14,9999-42,EU,DAP,0.1,0.03,0,1,DHL,7,0.0
C570867,NE_LN_362022,11/25/25 3:28,12607,2,NEW,USA,nonEU,23256,CHILDRENS CUTLERY SPACEBOY ,MISC,OTHER,UNKNOWN,4.15,0.07,0.02,0.29,0.08,4.52,2.28,-9.12,NA,19.99,USD,-4,B2C,LOW,EN,2,14,9999-05,CN,DAP,0.29,0.08,0,1,DHL,7,0.0
572215,NE_LN_377180,12/4/25 0:03,12646,2,NEW,USA,nonEU,22962,JAM JAR WITH PINK LID,MISC,OTHER,PINK,0.85,0.07,0.02,0.06,0.02,0.93,0.47,11.28,NA,12.99,USD,24,B2C,LOW,EN,0,27,9999-13,VN,DAP,0.06,0.02,0,1,DHL,7,0.0
570467,NE_LN_358326,11/23/25 3:17,12607,2,NEW,USA,nonEU,22449,SILK PURSE BABUSHKA PINK,MISC,OTHER,PINK,3.35,0.07,0.02,0.23,0.07,3.65,1.84,11.04,NA,19.99,USD,6,B2C,LOW,EN,0,14,9999-48,VN,DAP,0.23,0.07,0,1,DHL,7,0.0
565218,NE_LN_296713,10/15/25 4:56,12739,2,NEW,United Arab Emirates,nonEU,22492,MINI PAINT SET VINTAGE ,MISC,OTHER,UNKNOWN,0.65,0.05,0.03,0.03,0.02,0.7,0.36,12.96,ME,0.0,USD,36,B2C,LOW,AR/EN,0,9,9999-94,IN,EXW,0.03,0.02,1,0,UPS,10,0.0
543911,NE_LN_83428,3/29/25 23:57,17829,1,NEW,United Arab Emirates,nonEU,85215,ASSORTED CHEESE FRIDGE MAGNETS,MISC,OTHER,UNKNOWN,0.65,0.05,0.03,0.03,0.02,0.7,0.36,25.92,ME,0.0,USD,72,B2C,LOW,AR/EN,0,24,9999-04,IN,EXW,0.03,0.02,1,0,UPS,10,0.0
548308,NE_LN_128886,5/12/25 23:11,17220,14,ACTIVE,United Kingdom,nonEU,21949,SET OF 6 STRAWBERRY CHOPSTICKS,MISC,OTHER,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,2.76,UK,19.99,USD,4,B2C,MED,EN,109,52,9999-54,IN,DAP,0.25,0.0,0,0,FEDEX,5,0.0
543292,NE_LN_77594,3/22/25 22:26,14534,25,ACTIVE,United Kingdom,nonEU,22727,ALARM CLOCK BAKELIKE RED ,MISC,OTHER,RED,3.75,0.2,0.0,0.75,0.0,4.5,2.06,10.3,UK,19.99,USD,5,B2B,HIGH,EN,12,81,9999-59,IN,DAP,0.75,0.0,0,0,FEDEX,5,0.0
537135,NE_LN_7898,1/17/25 23:46,17059,5,NEW,United Kingdom,nonEU,22158,3 HEARTS HANGING DECORATION RUSTIC,MISC,OTHER,UNKNOWN,2.95,0.2,0.0,0.59,0.0,3.54,1.62,12.96,UK,19.99,USD,8,B2C,MED,EN,0,37,9999-20,CN,DAP,0.59,0.0,0,0,FEDEX,5,0.0
578953,NE_LN_463957,1/10/26 2:01,13546,3,NEW,United Kingdom,nonEU,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,MISC,OTHER,UNKNOWN,4.95,0.2,0.0,0.99,0.0,5.94,2.72,2.72,UK,19.99,USD,1,B2C,LOW,EN,188,13,9999-23,VN,DAP,0.99,0.0,0,0,FEDEX,5,0.0
559170,NE_LN_234734,8/19/25 4:42,16942,10,ACTIVE,United Kingdom,nonEU,22383,LUNCH BAG SUKI DESIGN ,BAG,OTHER,UNKNOWN,1.65,0.2,0.0,0.33,0.0,1.98,0.91,2.73,UK,19.99,USD,3,B2C,MED,EN,71,35,4202-02,EU,DAP,0.33,0.0,0,0,FEDEX,5,0.0
575269,NE_LN_415077,12/22/25 23:19,17865,27,ACTIVE,United Kingdom,nonEU,22998,TRAVEL CARD WALLET KEEP CALM,CARD,OTHER,UNKNOWN,0.42,0.2,0.0,0.08,0.0,0.5,0.23,5.52,UK,12.99,USD,24,B2B,HIGH,EN,333,86,4909-69,IN,DAP,0.08,0.0,0,0,FEDEX,5,0.0
546164,NE_LN_107778,4/22/25 21:15,15939,16,ACTIVE,United Kingdom,nonEU,22457,NATURAL SLATE HEART CHALKBOARD ,MISC,OTHER,UNKNOWN,2.95,0.2,0.0,0.59,0.0,3.54,1.62,38.88,UK,12.99,USD,24,B2C,MED,EN,56,54,9999-20,CN,DAP,0.59,0.0,0,0,FEDEX,5,0.0
544930,NE_LN_94663,4/9/25 5:37,17472,3,NEW,United Kingdom,nonEU,21212,PACK OF 72 RETROSPOT CAKE CASES,MISC,OTHER,UNKNOWN,0.55,0.2,0.0,0.11,0.0,0.66,0.3,0.6,UK,19.99,USD,2,B2C,LOW,EN,11,17,9999-67,EU,DAP,0.11,0.0,0,0,FEDEX,5,0.0
580914,NE_LN_489298,1/19/26 0:53,14871,4,NEW,United Kingdom,nonEU,23191,BUNDLE OF 3 RETRO NOTE BOOKS,MISC,OTHER,UNKNOWN,1.65,0.2,0.0,0.33,0.0,1.98,0.91,0.91,UK,19.99,USD,1,B2C,LOW,EN,357,20,9999-14,IN,DAP,0.33,0.0,0,0,FEDEX,5,0.0
550988,NE_LN_155615,6/4/25 5:21,14231,5,NEW,United Kingdom,nonEU,20712,JUMBO BAG WOODLAND ANIMALS,BAG,WOOD,UNKNOWN,2.08,0.2,0.0,0.42,0.0,2.5,1.14,11.4,UK,12.99,USD,10,B2C,MED,EN,56,27,4202-34,IN,DAP,0.42,0.0,0,0,FEDEX,5,0.0
537640,NE_LN_15000,1/20/25 2:42,,0,NEW,United Kingdom,nonEU,22728,ALARM CLOCK BAKELIKE PINK,MISC,OTHER,PINK,8.47,0.2,0.0,1.69,0.0,10.16,4.66,4.66,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-61,US,DAP,1.69,0.0,0,0,FEDEX,5,0.0
579472,NE_LN_470250,1/12/26 2:20,13521,3,NEW,United Kingdom,nonEU,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,CANDLE,OTHER,PINK,0.85,0.2,0.0,0.17,0.0,1.02,0.47,0.47,UK,19.99,USD,1,B2C,LOW,EN,0,24,3406-30,CN,DAP,0.17,0.0,0,0,FEDEX,5,0.0
536982,NE_LN_6617,1/16/25 1:38,,0,NEW,United Kingdom,nonEU,22654,DELUXE SEWING KIT ,MISC,OTHER,UNKNOWN,12.72,0.2,0.0,2.54,0.0,15.26,7.0,91.0,UK,12.99,USD,13,B2C,LOW,EN,,20,9999-62,EU,DAP,2.54,0.0,0,0,FEDEX,5,0.0
567670,NE_LN_323891,11/4/25 2:43,,0,NEW,United Kingdom,nonEU,22757,LARGE RED BABUSHKA NOTEBOOK ,MISC,OTHER,RED,2.46,0.2,0.0,0.49,0.0,2.95,1.35,1.35,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-76,US,DAP,0.49,0.0,0,0,FEDEX,5,0.0
571945,NE_LN_374894,12/2/25 21:45,17354,1,NEW,United Kingdom,nonEU,16169E,WRAP 50'S  CHRISTMAS,MISC,OTHER,UNKNOWN,0.42,0.2,0.0,0.08,0.0,0.5,0.23,5.75,UK,12.99,USD,25,B2C,LOW,EN,0,24,9999-05,CN,DAP,0.08,0.0,0,0,FEDEX,5,0.0
567099,NE_LN_317552,10/30/25 0:42,15311,118,LOYAL,United Kingdom,nonEU,20655,QUEEN OF SKIES LUGGAGE TAG,MISC,OTHER,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,1.38,UK,19.99,USD,2,B2B,HIGH,EN,289,82,9999-61,US,DAP,0.25,0.0,0,0,FEDEX,5,0.0
548162,NE_LN_127251,5/12/25 0:53,,0,NEW,United Kingdom,nonEU,22417,PACK OF 60 SPACEBOY CAKE CASES,MISC,OTHER,UNKNOWN,2.08,0.2,0.0,0.42,0.0,2.5,1.14,2.28,UK,19.99,USD,2,B2C,LOW,EN,,20,9999-11,US,DAP,0.42,0.0,0,0,FEDEX,5,0.0
568049,NE_LN_327709,11/5/25 23:49,17841,169,LOYAL,United Kingdom,nonEU,23372,SET 36 COLOUR PENCILS DOLLY GIRL,MISC,OTHER,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,0.69,UK,19.99,USD,1,B2B,HIGH,EN,295,90,9999-92,EU,DAP,0.25,0.0,0,0,FEDEX,5,0.0
568868,NE_LN_337733,11/11/25 23:11,12957,12,ACTIVE,United Kingdom,nonEU,23013,GLASS APOTHECARY BOTTLE TONIC,MISC,GLASS,UNKNOWN,3.95,0.2,0.0,0.79,0.0,4.74,2.17,8.68,UK,19.99,USD,4,B2C,MED,EN,267,46,9999-82,EU,DAP,0.79,0.0,0,0,FEDEX,5,0.0
578818,NE_LN_460516,1/8/26 0:58,17920,17,ACTIVE,United Kingdom,nonEU,22110,BIRD HOUSE HOT WATER BOTTLE,MISC,OTHER,UNKNOWN,2.55,0.2,0.0,0.51,0.0,3.06,1.4,2.8,UK,19.99,USD,2,B2C,MED,EN,359,50,9999-90,CN,DAP,0.51,0.0,0,0,FEDEX,5,0.0
562031,NE_LN_264937,9/14/25 4:48,16984,5,NEW,United Kingdom,nonEU,84880,WHITE WIRE EGG HOLDER,MISC,OTHER,WHITE,7.5,0.2,0.0,1.5,0.0,9.0,4.12,8.24,UK,19.99,USD,2,B2C,MED,EN,0,18,9999-72,EU,DAP,1.5,0.0,0,0,FEDEX,5,0.0
551134,NE_LN_156797,6/9/25 0:13,16729,26,ACTIVE,United Kingdom,nonEU,35648,VINTAGE BEAD PINK PURSE ,MISC,OTHER,PINK,0.83,0.2,0.0,0.17,0.0,1.0,0.46,2.3,UK,19.99,USD,5,B2B,HIGH,EN,13,80,9999-34,IN,DAP,0.17,0.0,0,0,FEDEX,5,0.0
559653,NE_LN_239216,8/24/25 0:00,14552,1,NEW,United Kingdom,nonEU,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,MISC,OTHER,UNKNOWN,1.65,0.2,0.0,0.33,0.0,1.98,0.91,0.91,UK,19.99,USD,1,B2C,LOW,EN,0,11,9999-32,EU,DAP,0.33,0.0,0,0,FEDEX,5,0.0
559337,NE_LN_235703,8/20/25 3:38,,0,NEW,United Kingdom,nonEU,21850,BLUE  DIAMANTE PEN IN GIFT BOX,BOX,OTHER,BLUE,2.46,0.2,0.0,0.49,0.0,2.95,1.35,1.35,UK,19.99,USD,1,B2C,LOW,EN,,20,3923-05,CN,DAP,0.49,0.0,0,0,FEDEX,5,0.0
578149,NE_LN_452803,1/5/26 22:22,,0,NEW,United Kingdom,nonEU,22153,ANGEL DECORATION STARS ON DRESS,MISC,OTHER,UNKNOWN,0.83,0.2,0.0,0.17,0.0,1.0,0.46,0.46,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-75,CN,DAP,0.17,0.0,0,0,FEDEX,5,0.0
546653,NE_LN_111676,4/28/25 1:29,,0,NEW,United Kingdom,nonEU,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,MISC,OTHER,RED,4.13,0.2,0.0,0.83,0.0,4.96,2.27,9.08,UK,19.99,USD,4,B2C,LOW,EN,,20,9999-18,VN,DAP,0.83,0.0,0,0,FEDEX,5,0.0
565129,NE_LN_295887,10/14/25 23:52,15719,14,ACTIVE,United Kingdom,nonEU,22993,SET OF 4 PANTRY JELLY MOULDS,MISC,OTHER,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,2.76,UK,19.99,USD,4,B2C,MED,EN,238,39,9999-41,US,DAP,0.25,0.0,0,0,FEDEX,5,0.0
558420,NE_LN_224689,8/11/25 22:57,14577,4,NEW,United Kingdom,nonEU,20717,STRAWBERRY SHOPPER BAG,BAG,OTHER,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,2.76,UK,19.99,USD,4,B2C,LOW,EN,199,34,4202-22,EU,DAP,0.25,0.0,0,0,FEDEX,5,0.0
544301,NE_LN_87036,4/2/25 0:10,14606,128,LOYAL,United Kingdom,nonEU,22135,MINI LADLE LOVE HEART PINK,MISC,OTHER,PINK,0.42,0.2,0.0,0.08,0.0,0.5,0.23,0.23,UK,19.99,USD,1,B2B,HIGH,EN,77,79,9999-80,CN,DAP,0.08,0.0,0,0,FEDEX,5,0.0
568135,NE_LN_329349,11/6/25 4:15,,0,NEW,United Kingdom,nonEU,23372,SET 36 COLOUR PENCILS DOLLY GIRL,MISC,OTHER,UNKNOWN,2.46,0.2,0.0,0.49,0.0,2.95,1.35,2.7,UK,19.99,USD,2,B2C,LOW,EN,,20,9999-92,EU,DAP,0.49,0.0,0,0,FEDEX,5,0.0
581224,NE_LN_494344,1/20/26 20:58,17631,3,NEW,United Kingdom,nonEU,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,MISC,OTHER,RED,0.39,0.2,0.0,0.08,0.0,0.47,0.21,5.04,UK,12.99,USD,24,B2C,LOW,EN,230,9,9999-55,CN,DAP,0.08,0.0,0,0,FEDEX,5,0.0
566581,NE_LN_312177,10/27/25 0:58,16081,5,NEW,United Kingdom,nonEU,22147,FELTCRAFT BUTTERFLY HEARTS,MISC,OTHER,UNKNOWN,1.45,0.2,0.0,0.29,0.0,1.74,0.8,1.6,UK,19.99,USD,2,B2C,MED,EN,279,19,9999-55,CN,DAP,0.29,0.0,0,0,FEDEX,5,0.0
546136,NE_LN_107542,4/22/25 3:43,,0,NEW,United Kingdom,nonEU,20682,RED RETROSPOT CHILDRENS UMBRELLA,MISC,OTHER,RED,6.63,0.2,0.0,1.33,0.0,7.96,3.65,3.65,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-60,CN,DAP,1.33,0.0,0,0,FEDEX,5,0.0
545050,NE_LN_95847,4/11/25 23:08,15951,3,NEW,United Kingdom,nonEU,84836,ZINC METAL HEART DECORATION,MISC,METAL,UNKNOWN,1.25,0.2,0.0,0.25,0.0,1.5,0.69,8.28,UK,12.99,USD,12,B2C,LOW,EN,0,12,9999-20,CN,DAP,0.25,0.0,0,0,FEDEX,5,0.0
564754,NE_LN_291414,10/12/25 21:40,,0,NEW,United Kingdom,nonEU,23170,REGENCY TEA PLATE ROSES ,MISC,OTHER,UNKNOWN,3.29,0.2,0.0,0.66,0.0,3.95,1.81,3.62,UK,19.99,USD,2,B2C,LOW,EN,,20,9999-26,US,DAP,0.66,0.0,0,0,FEDEX,5,0.0
538967,NE_LN_30055,1/27/25 22:43,13495,6,NEW,United Kingdom,nonEU,85199S,SMALL HANGING IVORY/RED WOOD BIRD,MISC,WOOD,RED,0.42,0.2,0.0,0.08,0.0,0.5,0.23,5.52,UK,12.99,USD,24,B2C,MED,EN,8,19,9999-72,EU,DAP,0.08,0.0,0,0,FEDEX,5,0.0
538078,NE_LN_20370,1/22/25 1:36,16255,10,ACTIVE,United Kingdom,nonEU,21535,RED RETROSPOT SMALL MILK JUG,MISC,OTHER,RED,2.55,0.2,0.0,0.51,0.0,3.06,1.4,2.8,UK,19.99,USD,2,B2C,MED,EN,0,43,9999-16,US,DAP,0.51,0.0,0,0,FEDEX,5,0.0
561485,NE_LN_259698,9/9/25 0:53,17841,169,LOYAL,United Kingdom,nonEU,22896,PEG BAG APPLES DESIGN,BAG,OTHER,UNKNOWN,2.55,0.2,0.0,0.51,0.0,3.06,1.4,1.4,UK,19.99,USD,1,B2B,HIGH,EN,237,90,4202-09,IN,DAP,0.51,0.0,0,0,FEDEX,5,0.0
560537,NE_LN_249793,8/31/25 23:30,17779,5,NEW,United Kingdom,nonEU,23206,LUNCH BAG APPLE DESIGN,BAG,OTHER,UNKNOWN,1.65,0.2,0.0,0.33,0.0,1.98,0.91,4.55,UK,19.99,USD,5,B2C,MED,EN,0,36,4202-07,EU,DAP,0.33,0.0,0,0,FEDEX,5,0.0
545333,NE_LN_98820,4/14/25 3:33,,0,NEW,United Kingdom,nonEU,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,MISC,OTHER,UNKNOWN,2.46,0.2,0.0,0.49,0.0,2.95,1.35,1.35,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-05,CN,DAP,0.49,0.0,0,0,FEDEX,5,0.0
544293,NE_LN_86861,4/1/25 23:53,17954,16,ACTIVE,United Kingdom,nonEU,21928,JUMBO BAG SCANDINAVIAN PAISLEY,BAG,OTHER,UNKNOWN,1.95,0.2,0.0,0.39,0.0,2.34,1.07,1.07,UK,19.99,USD,1,B2C,MED,EN,75,53,4202-69,IN,DAP,0.39,0.0,0,0,FEDEX,5,0.0
578292,NE_LN_455130,1/6/26 1:46,13174,3,NEW,United Kingdom,nonEU,23133,LARGE IVORY HEART WALL ORGANISER,MISC,OTHER,UNKNOWN,8.25,0.2,0.0,1.65,0.0,9.9,4.54,13.62,UK,19.99,USD,3,B2C,LOW,EN,352,17,9999-57,EU,DAP,1.65,0.0,0,0,FEDEX,5,0.0
552264,NE_LN_166574,6/20/25 22:49,14959,5,NEW,United Kingdom,nonEU,22921,HERB MARKER CHIVES ,MISC,OTHER,UNKNOWN,0.65,0.2,0.0,0.13,0.0,0.78,0.36,2.16,UK,19.99,USD,6,B2C,MED,EN,80,26,9999-22,EU,DAP,0.13,0.0,0,0,FEDEX,5,0.0
562806,NE_LN_272904,9/22/25 2:07,13636,6,NEW,United Kingdom,nonEU,23321,SMALL WHITE HEART OF WICKER,MISC,OTHER,WHITE,1.65,0.2,0.0,0.33,0.0,1.98,0.91,10.92,UK,12.99,USD,12,B2C,MED,EN,163,28,9999-19,IN,DAP,0.33,0.0,0,0,FEDEX,5,0.0
537219,NE_LN_9247,1/18/25 2:58,14081,4,NEW,United Kingdom,nonEU,22835,HOT WATER BOTTLE I AM SO POORLY,MISC,OTHER,UNKNOWN,4.65,0.2,0.0,0.93,0.0,5.58,2.56,2.56,UK,19.99,USD,1,B2C,LOW,EN,0,34,9999-51,US,DAP,0.93,0.0,0,0,FEDEX,5,0.0
575911,NE_LN_422840,12/25/25 3:24,17314,11,ACTIVE,United Kingdom,nonEU,22945,CHRISTMAS METAL TAGS ASSORTED ,MISC,METAL,UNKNOWN,0.85,0.2,0.0,0.17,0.0,1.02,0.47,11.28,UK,12.99,USD,24,B2C,MED,EN,284,51,9999-42,EU,DAP,0.17,0.0,0,0,FEDEX,5,0.0
548732,NE_LN_133686,5/17/25 21:27,16142,1,NEW,United Kingdom,nonEU,16161U,WRAP SUKI AND FRIENDS,MISC,OTHER,UNKNOWN,0.42,0.2,0.0,0.08,0.0,0.5,0.23,5.75,UK,12.99,USD,25,B2C,LOW,EN,0,17,9999-24,IN,DAP,0.08,0.0,0,0,FEDEX,5,0.0
555524,NE_LN_197750,7/18/25 22:48,16923,26,ACTIVE,United Kingdom,nonEU,85123A,WHITE HANGING HEART T-LIGHT HOLDER,LIGHTING,OTHER,WHITE,2.95,0.2,0.0,0.59,0.0,3.54,1.62,3.24,UK,19.99,USD,2,B2B,HIGH,EN,175,80,9405-60,CN,DAP,0.59,0.0,0,0,FEDEX,5,0.0
570232,NE_LN_355399,11/22/25 1:09,14040,15,ACTIVE,United Kingdom,nonEU,21524,DOORMAT SPOTTY HOME SWEET HOME,MISC,OTHER,UNKNOWN,8.25,0.2,0.0,1.65,0.0,9.9,4.54,9.08,UK,19.99,USD,2,B2C,MED,EN,269,48,9999-60,CN,DAP,1.65,0.0,0,0,FEDEX,5,0.0
546784,NE_LN_112942,4/29/25 21:00,18189,3,NEW,United Kingdom,nonEU,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,BOX,OTHER,BLUE,2.95,0.2,0.0,0.59,0.0,3.54,1.62,9.72,UK,19.99,USD,6,B2C,LOW,EN,0,22,3923-67,EU,DAP,0.59,0.0,0,0,FEDEX,5,0.0
540154,NE_LN_41656,2/17/25 22:41,,0,NEW,United Kingdom,nonEU,22378,WALL TIDY RETROSPOT ,MISC,OTHER,UNKNOWN,1.66,0.2,0.0,0.33,0.0,1.99,0.91,4.55,UK,19.99,USD,5,B2C,LOW,EN,,20,9999-99,IN,DAP,0.33,0.0,0,0,FEDEX,5,0.0
561218,NE_LN_257917,9/7/25 4:22,,0,NEW,United Kingdom,nonEU,22144,CHRISTMAS CRAFT LITTLE FRIENDS,MISC,OTHER,UNKNOWN,4.13,0.2,0.0,0.83,0.0,4.96,2.27,2.27,UK,19.99,USD,1,B2C,LOW,EN,,20,9999-43,VN,DAP,0.83,0.0,0,0,FEDEX,5,0.0
541886,NE_LN_64715,3/8/25 22:32,15039,52,LOYAL,United Kingdom,nonEU,21485,RETROSPOT HEART HOT WATER BOTTLE,MISC,OTHER,UNKNOWN,4.95,0.2,0.0,0.99,0.0,5.94,2.72,2.72,UK,19.99,USD,1,B2B,HIGH,EN,48,78,9999-54,IN,DAP,0.99,0.0,0,0,FEDEX,5,0.0
545234,NE_LN_98201,4/13/25 21:37,18075,14,ACTIVE,United Kingdom,nonEU,22768,FAMILY PHOTO FRAME CORNICE,MISC,OTHER,UNKNOWN,9.95,0.2,0.0,1.99,0.0,11.94,5.47,10.94,UK,19.99,USD,2,B2C,MED,EN,76,49,9999-36,US,DAP,1.99,0.0,0,0,FEDEX,5,0.0
549171,NE_LN_137388,5/20/25 4:37,,0,NEW,United Kingdom,nonEU,84251F,,MISC,OTHER,UNKNOWN,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,UK,19.99,USD,-2,B2C,LOW,EN,,20,9999-49,IN,DAP,0.0,0.0,0,0,FEDEX,5,0.0
563358,NE_LN_278486,9/28/25 2:02,17858,12,ACTIVE,United Kingdom,nonEU,23111,PARISIENNE SEWING BOX,BOX,OTHER,UNKNOWN,12.5,0.2,0.0,2.5,0.0,15.0,6.88,6.88,UK,19.99,USD,1,B2C,MED,EN,253,35,3923-87,EU,DAP,2.5,0.0,0,0,FEDEX,5,0.0
578153,NE_LN_453075,1/5/26 22:33,12748,224,LOYAL,United Kingdom,nonEU,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,MISC,OTHER,UNKNOWN,2.95,0.2,0.0,0.59,0.0,3.54,1.62,1.62,UK,19.99,USD,1,B2B,HIGH,EN,356,75,9999-67,EU,DAP,0.59,0.0,0,0,FEDEX,5,0.0
538419,NE_LN_24641,1/24/25 23:12,16367,2,NEW,United Kingdom,nonEU,21755,LOVE BUILDING BLOCK WORD,MISC,OTHER,UNKNOWN,5.95,0.2,0.0,1.19,0.0,7.14,3.27,3.27,UK,19.99,USD,1,B2C,LOW,EN,0,25,9999-85,CN,DAP,1.19,0.0,0,0,FEDEX,5,0.0
554366,NE_LN_187612,7/6/25 21:35,17450,55,LOYAL,United Kingdom,nonEU,22349,DOG BOWL CHASING BALL DESIGN,MISC,OTHER,UNKNOWN,4.18,0.2,0.0,0.84,0.0,5.02,2.3,1738.8,UK,0.0,USD,756,B2B,HIGH,EN,168,76,9999-62,EU,DAP,0.84,0.0,0,0,FEDEX,5,0.0
563556,NE_LN_280305,9/30/25 0:42,17706,22,ACTIVE,United Kingdom,nonEU,85099C,JUMBO  BAG BAROQUE BLACK WHITE,BAG,OTHER,WHITE,2.08,0.2,0.0,0.42,0.0,2.5,1.14,11.4,UK,12.99,USD,10,B2B,HIGH,EN,252,74,4202-72,EU,DAP,0.42,0.0,0,0,FEDEX,5,0.0
542239,NE_LN_67639,3/11/25 1:46,17786,2,NEW,United Kingdom,nonEU,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,MISC,METAL,UNKNOWN,2.95,0.2,0.0,0.59,0.0,3.54,1.62,1.62,UK,19.99,USD,1,B2C,LOW,EN,0,24,9999-50,CN,DAP,0.59,0.0,0,0,FEDEX,5,0.0
